0.289824	0.759457	1.11882	1.36882	1.51071	1.54775	1.49004	1.36291	1.21385	1.11154	1.11155	1.21395	1.36321	1.49047	1.54811	1.51095	1.36895	1.11889	0.759486	0.289836	
0.289822	0.759454	1.11882	1.36882	1.51071	1.54775	1.49005	1.36292	1.21387	1.11156	1.11157	1.21397	1.36323	1.49048	1.54811	1.51095	1.36895	1.11888	0.759483	0.289835	
0.289822	0.759454	1.11882	1.36882	1.51071	1.54775	1.49005	1.36292	1.21387	1.11156	1.11157	1.21397	1.36323	1.49048	1.54811	1.51095	1.36895	1.11888	0.759483	0.289835	
0.289822	0.759453	1.11882	1.36882	1.51071	1.54775	1.49005	1.36293	1.21388	1.11157	1.11158	1.21398	1.36324	1.49048	1.54811	1.51095	1.36895	1.11888	0.759482	0.289834	
0.289822	0.759453	1.11882	1.36882	1.51071	1.54775	1.49005	1.36293	1.21388	1.11157	1.11158	1.21398	1.36324	1.49048	1.54811	1.51095	1.36895	1.11888	0.759482	0.289834	
0.289822	0.759452	1.11882	1.36882	1.51071	1.54775	1.49006	1.36293	1.21389	1.11158	1.11158	1.21399	1.36324	1.49048	1.54811	1.51095	1.36895	1.11888	0.759481	0.289834	
0.289822	0.759452	1.11882	1.36882	1.51071	1.54775	1.49006	1.36293	1.21389	1.11158	1.11158	1.21399	1.36324	1.49048	1.54811	1.51095	1.36895	1.11888	0.759481	0.289834	
0.289821	0.759452	1.11882	1.36882	1.51071	1.54775	1.49006	1.36293	1.21389	1.11158	1.11159	1.21399	1.36324	1.49048	1.54811	1.51095	1.36895	1.11888	0.759481	0.289834	
0.289821	0.759452	1.11882	1.36882	1.51071	1.54775	1.49006	1.36293	1.21389	1.11158	1.11159	1.21399	1.36324	1.49048	1.54811	1.51095	1.36895	1.11888	0.759481	0.289834	
0.289821	0.759452	1.11882	1.36882	1.51071	1.54775	1.49006	1.36293	1.21389	1.11158	1.11159	1.21399	1.36324	1.49049	1.54811	1.51095	1.36895	1.11888	0.759481	0.289834	
0.289821	0.759452	1.11882	1.36882	1.51071	1.54775	1.49006	1.36293	1.21389	1.11158	1.11159	1.21399	1.36324	1.49049	1.54811	1.51095	1.36895	1.11888	0.759481	0.289834	
0.289821	0.759452	1.11882	1.36882	1.51071	1.54775	1.49006	1.36293	1.21389	1.11158	1.11159	1.21399	1.36324	1.49049	1.54812	1.51095	1.36895	1.11888	0.759481	0.289834	
0.289821	0.759452	1.11882	1.36882	1.51071	1.54775	1.49006	1.36293	1.21389	1.11158	1.11159	1.21399	1.36324	1.49049	1.54812	1.51095	1.36895	1.11888	0.759481	0.289834	
