45.8065	44.7442	43.85	43.0976	42.4816	42.0193	41.7549	41.7675	42.1872	43.2192	45.1574	48.2079	48.2079	-5.77494e-08	-5.77494e-08	-5.77494e-08	-5.77494e-08	5.57138	5.57138	8.48871	10.3507	11.2352	11.4555	11.2663	10.8354	10.2661	9.61966	8.93192	8.22337	7.50547	6.78445	6.0635	5.34408	4.62673	3.91147	3.19812	2.48639	1.77599	1.06664	0.358147	-0.358147	
45.8065	44.7442	43.85	43.0976	42.4816	42.0193	41.7549	41.7675	42.1872	43.2192	45.1574	48.2079	48.2079	2.46034e-07	2.46034e-07	2.46034e-07	2.46034e-07	5.57138	5.57138	8.4887	10.3507	11.2352	11.4555	11.2662	10.8354	10.2661	9.61966	8.93192	8.22336	7.50547	6.78445	6.0635	5.34408	4.62673	3.91147	3.19812	2.48639	1.77598	1.06664	0.358146	-0.358146	
41.0245	39.9975	39.1106	38.3395	37.6764	37.1323	36.7402	36.5644	36.7169	37.3905	38.9185	41.8572	41.8572	2.43327e-07	2.43327e-07	2.43327e-07	2.43327e-07	7.05256	7.05256	9.89801	11.3008	11.7947	11.7545	11.4084	10.8894	10.2739	9.60552	8.90928	8.19925	7.48323	6.76544	6.04799	5.33183	4.61729	3.90435	3.19284	2.48255	1.77323	1.06471	0.356813	-0.356813	
41.0245	39.9975	39.1106	38.3395	37.6764	37.1323	36.7402	36.5644	36.7169	37.3905	38.9185	41.8572	41.8572	1.48341e-07	1.48341e-07	1.48341e-07	1.48341e-07	7.05256	7.05256	9.89801	11.3008	11.7947	11.7545	11.4084	10.8894	10.2739	9.60552	8.90928	8.19925	7.48323	6.76544	6.04799	5.33183	4.61729	3.90435	3.19284	2.48255	1.77323	1.06471	0.356813	-0.356813	
39.0221	38.0117	37.1281	36.3473	35.6604	35.074	34.6141	34.3339	34.3287	34.7672	35.9531	38.4472	38.4472	-3.45044e-08	-3.45044e-08	-3.45044e-08	-3.45044e-08	8.52478	8.52478	10.884	11.893	12.1288	11.9328	11.4968	10.9278	10.2856	9.60392	8.90179	8.18987	7.47399	6.75724	6.04115	5.32635	4.61303	3.90112	3.19043	2.48078	1.77195	1.06378	0.356121	-0.356121	
39.0221	38.0117	37.1281	36.3473	35.6604	35.074	34.6141	34.3339	34.3287	34.7672	35.9531	38.4472	38.4472	9.87937e-08	9.87937e-08	9.87937e-08	9.87937e-08	8.52478	8.52478	10.884	11.893	12.1288	11.9328	11.4968	10.9278	10.2856	9.60392	8.90179	8.18987	7.47399	6.75724	6.04115	5.32635	4.61303	3.90112	3.19043	2.48078	1.77195	1.06378	0.35612	-0.35612	
38.1176	37.1153	36.2331	35.4476	34.7488	34.1414	33.6474	33.3138	33.2265	33.5395	34.5351	36.7565	36.7565	1.82403e-07	1.82403e-07	1.82403e-07	1.82403e-07	9.36122	9.36122	11.4156	12.2052	12.3039	12.0268	11.5444	10.9495	10.2933	9.6045	8.89906	8.18591	7.46989	6.75351	6.03799	5.3238	4.61103	3.89959	3.18929	2.47993	1.77133	1.06332	0.35577	-0.35577	
38.1176	37.1153	36.2331	35.4476	34.7488	34.1414	33.6474	33.3138	33.2265	33.5395	34.5351	36.7565	36.7565	1.12608e-07	1.12608e-07	1.12608e-07	1.12608e-07	9.36122	9.36122	11.4156	12.2052	12.3039	12.0268	11.5444	10.9495	10.2933	9.6045	8.89906	8.18591	7.46989	6.75351	6.03799	5.3238	4.61103	3.89959	3.18929	2.47993	1.77133	1.06332	0.35577	-0.35577	
37.6988	36.7004	35.8189	35.031	34.3265	33.7087	33.198	32.8382	32.7103	32.9604	33.8595	35.9387	35.9387	1.72128e-07	1.72128e-07	1.72128e-07	1.72128e-07	9.7849	9.7849	11.6802	12.3595	12.3902	12.0733	11.5682	10.9606	10.2975	9.6051	8.89797	8.18416	7.46802	6.75179	6.03652	5.3226	4.61009	3.89887	3.18875	2.47954	1.77104	1.0631	0.3556	-0.3556	
37.6988	36.7004	35.8189	35.031	34.3265	33.7087	33.198	32.8382	32.7103	32.9604	33.8595	35.9387	35.9387	-1.08743e-07	-1.08743e-07	-1.08743e-07	-1.08743e-07	9.7849	9.7849	11.6802	12.3595	12.3902	12.0733	11.5682	10.9606	10.2975	9.6051	8.89797	8.18416	7.46802	6.75179	6.03652	5.3226	4.61009	3.89887	3.18875	2.47954	1.77104	1.0631	0.355601	-0.355601	
