45.8065	44.7442	43.85	43.0976	42.4816	42.0193	41.7549	41.7675	42.1872	43.2192	45.1574	48.2079	48.2079	-5.77494e-08	-5.77494e-08	-5.77494e-08	-5.77494e-08	5.57138	5.57138	8.48871	10.3507	11.2352	11.4555	11.2663	10.8354	10.2661	9.61966	8.93192	8.22337	7.50547	6.78445	6.0635	5.34408	4.62673	3.91147	3.19812	2.48639	1.77599	1.06664	0.358147	-0.358147	
45.8065	44.7442	43.85	43.0976	42.4816	42.0193	41.7549	41.7675	42.1872	43.2192	45.1574	48.2079	48.2079	2.46034e-07	2.46034e-07	2.46034e-07	2.46034e-07	5.57138	5.57138	8.4887	10.3507	11.2352	11.4555	11.2662	10.8354	10.2661	9.61966	8.93192	8.22336	7.50547	6.78445	6.0635	5.34408	4.62673	3.91147	3.19812	2.48639	1.77598	1.06664	0.358146	-0.358146	
40.5274	39.5018	38.6157	37.8448	37.1813	36.6361	36.2418	36.0622	36.2085	36.8709	38.3727	41.2178	41.2178	2.37057e-07	2.37057e-07	2.37057e-07	2.37057e-07	7.0877	7.0877	9.81693	11.2102	11.7207	11.6999	11.3699	10.8629	10.2559	9.59348	8.90131	8.19402	7.47985	6.76328	6.04662	5.33098	4.61677	3.90404	3.19267	2.48245	1.7732	1.06472	0.356872	-0.356872	
40.5375	39.5118	38.6257	37.8548	37.1915	36.6464	36.2523	36.073	36.2198	36.8828	38.3854	41.2306	41.2306	9.72224e-08	9.72224e-08	9.72224e-08	9.72224e-08	7.08403	7.08403	9.814	11.2083	11.7197	11.6994	11.3696	10.8628	10.2559	9.59354	8.90138	8.19409	7.47991	6.76333	6.04666	5.33102	4.6168	3.90406	3.19268	2.48247	1.77321	1.06473	0.356875	-0.356875	
39.594	38.5752	37.6907	36.9162	36.2437	35.6821	35.2616	35.0412	35.1253	35.6936	37.0534	39.6907	39.6907	2.41284e-07	2.41284e-07	2.41284e-07	2.41284e-07	7.65189	7.65189	10.1555	11.3976	11.8178	11.7458	11.3882	10.867	10.2533	9.58813	8.89532	8.1884	7.475	6.7593	6.04348	5.32856	4.61494	3.90268	3.19167	2.48174	1.7727	1.06437	0.356634	-0.356634	
31.9659	31.0004	30.1275	29.3253	28.5804	27.8878	27.2524	26.6925	26.2483	25.9993	26.1062	26.9097	26.9097	-2.15855e-08	-2.15855e-08	-2.15855e-08	-2.15855e-08	11.9175	11.9175	12.74	12.8483	12.583	12.1177	11.543	10.9072	10.2373	9.54824	8.84864	8.14348	7.43558	6.72656	6.01727	5.30815	4.59938	3.89104	3.18311	2.47554	1.76828	1.06127	0.354481	-0.354481	
29.3268	28.3794	27.5104	26.6986	25.9281	25.188	24.4723	23.7799	23.1168	22.5021	21.9843	21.6918	21.6918	-2.33813e-08	-2.33813e-08	-2.33813e-08	-2.33813e-08	13.905	13.905	13.8163	13.4231	12.8819	12.2649	11.6075	10.9279	10.2358	9.53665	8.83356	8.12831	7.42194	6.71504	6.00794	5.30082	4.59377	3.88683	3.18	2.47327	1.76664	1.0601	0.353619	-0.353619	
29.0962	28.1501	27.2813	26.4687	25.6961	24.9517	24.2279	23.5201	22.8269	22.1499	21.4937	20.8631	20.8631	8.04555e-08	8.04555e-08	8.04555e-08	8.04555e-08	14.5889	14.5889	14.1306	13.5752	12.9573	12.3024	11.6255	10.9358	10.2386	9.53688	8.83267	8.12704	7.42065	6.71391	6.00702	5.30012	4.59326	3.88647	3.17975	2.4731	1.76651	1.05998	0.353496	-0.353495	
28.7263	27.7823	26.9141	26.1003	25.3247	24.5748	23.8417	23.1186	22.4006	21.6833	20.962	20.2306	20.2306	8.74866e-08	8.74866e-08	8.74866e-08	8.74866e-08	14.8491	14.8491	14.2854	13.6633	13.0058	12.3276	11.6375	10.9405	10.2393	9.53565	8.83062	8.1248	7.41854	6.71206	6.00549	5.29889	4.59229	3.88572	3.17919	2.47269	1.76621	1.05977	0.353342	-0.353342	
28.4248	27.4824	26.6145	25.8	25.0222	24.2684	23.5286	22.7947	22.0592	21.3136	20.5476	19.7494	19.7494	8.66478e-08	8.66478e-08	8.66478e-08	8.66478e-08	15.0842	15.0842	14.4249	13.7429	13.0497	12.3508	11.6488	10.945	10.2402	9.53475	8.82895	8.12292	7.41674	6.71048	6.00416	5.29782	4.59145	3.88508	3.1787	2.47233	1.76595	1.05958	0.353206	-0.353206	
