0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
0.236317	0.641381	0.984811	1.27224	1.50881	1.69909	1.84697	1.95555	2.02637	2.06136	2.06135	2.02634	1.9555	1.84693	1.69906	1.5088	1.27223	0.984806	0.641379	0.236317	
