1.38778e-17	-5.89806e-17	-2.42861e-17	-3.46945e-18	1.04083e-17	0	-6.93889e-18	6.93889e-18	-1.38778e-17	-3.46945e-18	0	6.93889e-18	1.04083e-17	-5.20417e-17	-5.20417e-17	-4.85723e-17	1.04083e-17	1.04083e-17	-2.08167e-17	1.04083e-17	-5.20417e-17	6.93889e-18	1.04083e-17	1.38778e-17	5.55112e-17	9.02056e-17	9.02056e-17	5.55112e-17	4.51028e-17	3.81639e-17	3.81639e-17	0	0	0	6.93889e-18	6.93889e-18	6.93889e-18	-6.93889e-18	0	-6.93889e-18	1.38778e-17	
0.00640042	0.00608922	0.0057562	0.00539844	0.00502056	0.00462752	0.00422539	0.00382273	0.00343074	0.00306086	0.00272207	0.00241964	0.0021555	0.00192954	0.00174048	0.00158631	0.00146451	0.00137252	0.00130822	0.00127019	0.00125765	0.00127039	0.00130866	0.00137331	0.00146581	0.00158819	0.0017429	0.00193246	0.00215898	0.00242372	0.00272669	0.00306588	0.00343615	0.00382866	0.00423209	0.00463516	0.00502922	0.00540794	0.00576579	0.0060969	0.00640039	
0.0060804	0.00578486	0.00546863	0.00512884	0.00476988	0.00439646	0.00401436	0.00363173	0.00325924	0.00290776	0.00258584	0.00229849	0.00204753	0.00183285	0.00165325	0.00150679	0.00139108	0.0013037	0.00124263	0.0012065	0.00119459	0.00120669	0.00124304	0.00130445	0.00139232	0.00150858	0.00165555	0.00183563	0.00205084	0.00230236	0.00259023	0.00291254	0.00326438	0.00363736	0.00402072	0.00440371	0.0047781	0.00513786	0.00547773	0.00579215	0.00608037	
0.00650892	0.00636443	0.00619155	0.00599072	0.00576661	0.00552354	0.00526582	0.00499885	0.00472936	0.00446433	0.00420989	0.00397091	0.00375114	0.00355337	0.00337965	0.00323138	0.00310944	0.00301433	0.00294632	0.0029056	0.00289223	0.00290621	0.00294753	0.00301613	0.00311187	0.00323446	0.00338331	0.0035575	0.00375573	0.00397598	0.00421538	0.00447013	0.00473545	0.00500531	0.00527274	0.00553092	0.0057744	0.00599865	0.00619899	0.00637002	0.006509	
0.00650529	0.00635517	0.00617689	0.00597077	0.00574147	0.00549334	0.00523076	0.00495921	0.0046856	0.00441703	0.00415973	0.00391861	0.00369732	0.00349858	0.00332432	0.00317583	0.00305387	0.00295885	0.00289096	0.00285032	0.00283697	0.00285092	0.00289214	0.00296062	0.00305627	0.00317888	0.00332794	0.00350268	0.00370187	0.00392364	0.0041652	0.0044228	0.00469167	0.00496566	0.00523768	0.00550074	0.00574929	0.00597875	0.00618441	0.00636084	0.00650537	
0.00656151	0.00648332	0.00637993	0.00625173	0.00610247	0.0059356	0.00575456	0.00556366	0.00536824	0.00517384	0.0049854	0.0048069	0.00464148	0.00449159	0.00435908	0.00424532	0.00415131	0.0040777	0.00402494	0.00399331	0.00398293	0.00399385	0.004026	0.00407927	0.00415341	0.00424797	0.0043622	0.0044951	0.00464535	0.00481114	0.00498998	0.00517865	0.00537326	0.00556898	0.00576025	0.00594164	0.00610883	0.0062582	0.006386	0.0064879	0.00656171	
0.00676971	0.00695616	0.00712621	0.00728089	0.00742074	0.00754609	0.00765699	0.00775323	0.00783444	0.00790038	0.00795132	0.00798832	0.00801315	0.00802789	0.00803469	0.0080358	0.00803344	0.00802963	0.00802595	0.00802346	0.00802272	0.00802388	0.00802675	0.00803074	0.0080348	0.00803738	0.00803644	0.00802972	0.00801503	0.00799022	0.00795321	0.00790224	0.00783627	0.00775504	0.00765876	0.00754779	0.00742234	0.00728233	0.00712739	0.00695699	0.00677035	
0.00677312	0.00694574	0.00710523	0.0072519	0.00738604	0.00750786	0.00761751	0.00771516	0.00780107	0.00787557	0.00793914	0.00799252	0.00803664	0.00807251	0.00810109	0.00812337	0.00814028	0.00815263	0.00816106	0.008166	0.00816767	0.00816613	0.00816131	0.00815298	0.00814071	0.00812389	0.00810166	0.00807311	0.00803726	0.00799317	0.00793981	0.00787625	0.00780179	0.00771594	0.00761836	0.00750879	0.00738706	0.00725298	0.00710631	0.00694673	0.00677385	
0.00678276	0.00696365	0.00713391	0.00729338	0.00744197	0.00757967	0.00770652	0.00782269	0.00792847	0.0080242	0.00811021	0.00818684	0.00825442	0.00831325	0.00836361	0.00840575	0.0084399	0.00846626	0.00848499	0.00849619	0.0084999	0.00849616	0.00848493	0.00846617	0.00843977	0.0084056	0.00836343	0.00831305	0.0082542	0.00818662	0.00811	0.00802401	0.00792832	0.00782261	0.00770653	0.00757979	0.00744224	0.0072938	0.00713449	0.00696437	0.00678352	
0.00678278	0.00696435	0.00713526	0.00729539	0.00744465	0.00758302	0.00771055	0.0078274	0.00793384	0.00803021	0.00811683	0.00819402	0.0082621	0.00832139	0.00837215	0.00841462	0.00844905	0.00847564	0.00849452	0.00850581	0.00850956	0.00850578	0.00849446	0.00847554	0.00844893	0.00841447	0.00837197	0.00832119	0.00826188	0.00819379	0.00811661	0.00803001	0.00793369	0.00782731	0.00771055	0.00758313	0.00744491	0.0072958	0.00713583	0.00696505	0.00678354	
0.00678161	0.006971	0.00714966	0.00731755	0.00747473	0.00762126	0.00775725	0.00788283	0.00799817	0.00810349	0.00819897	0.0082848	0.00836116	0.00842821	0.0084861	0.00853491	0.00857475	0.00860567	0.00862771	0.00864091	0.00864529	0.00864084	0.00862757	0.00860546	0.00857449	0.0085346	0.00848575	0.00842784	0.00836078	0.00828442	0.00819861	0.00810316	0.0079979	0.00788262	0.00775712	0.00762122	0.00747479	0.00731774	0.00715	0.00697154	0.00678234	
0.0067757	0.00696776	0.00714864	0.00731846	0.0074774	0.0076257	0.00776351	0.00789103	0.0080084	0.00811581	0.00821341	0.00830133	0.0083797	0.00844864	0.00850826	0.00855862	0.00859977	0.00863174	0.00865456	0.00866823	0.00867278	0.00866819	0.00865447	0.00863161	0.00859961	0.00855844	0.00850806	0.00844843	0.00837948	0.00830111	0.00821321	0.00811564	0.00800826	0.00789092	0.00776344	0.00762567	0.00747743	0.00731855	0.00714884	0.0069681	0.0067762	
0.0067747	0.00696906	0.00715216	0.00732413	0.00748519	0.00763558	0.00777547	0.00790501	0.00802434	0.00813359	0.00823284	0.00832223	0.00840186	0.00847186	0.00853233	0.00858335	0.00862499	0.00865732	0.00868038	0.0086942	0.00869879	0.00869416	0.00868031	0.00865722	0.00862487	0.00858321	0.00853217	0.0084717	0.0084017	0.00832206	0.00823268	0.00813344	0.00802422	0.0079049	0.00777538	0.00763551	0.00748516	0.00732415	0.00715226	0.0069693	0.00677514	
0.00677482	0.00696933	0.0071526	0.00732474	0.00748599	0.00763655	0.00777661	0.00790632	0.00802579	0.00813516	0.00823452	0.00832399	0.00840369	0.00847374	0.00853424	0.00858527	0.00862692	0.00865925	0.00868231	0.00869613	0.00870073	0.0086961	0.00868226	0.00865917	0.00862682	0.00858515	0.00853409	0.00847358	0.00840353	0.00832382	0.00823435	0.00813499	0.00802564	0.00790617	0.00777647	0.00763643	0.0074859	0.00732469	0.00715261	0.00696947	0.00677515	
0.00677496	0.00696935	0.00715252	0.00732458	0.00748575	0.00763624	0.00777622	0.00790585	0.00802525	0.00813455	0.00823386	0.00832329	0.00840295	0.00847298	0.00853346	0.00858449	0.00862615	0.00865848	0.00868155	0.00869537	0.00869996	0.00869534	0.00868149	0.0086584	0.00862604	0.00858437	0.00853332	0.00847282	0.00840278	0.0083231	0.00823367	0.00813436	0.00802506	0.00790566	0.00777603	0.00763606	0.00748559	0.00732445	0.00715245	0.00696939	0.00677517	
0.00677501	0.00696937	0.00715251	0.00732455	0.00748569	0.00763616	0.00777612	0.00790572	0.0080251	0.00813438	0.00823367	0.00832309	0.00840274	0.00847276	0.00853324	0.00858427	0.00862592	0.00865825	0.00868131	0.00869513	0.00869973	0.0086951	0.00868125	0.00865816	0.0086258	0.00858412	0.00853307	0.00847257	0.00840254	0.00832287	0.00823344	0.00813415	0.00802487	0.00790548	0.00777588	0.00763593	0.00748548	0.00732436	0.00715238	0.00696935	0.00677515	
